t(s)	a(g)
0.0000000000	0.0000068626
0.0100000000	0.0000069044
0.0200000000	0.0001594778
0.0300000000	0.0001594732
0.0400000000	0.0001594685
0.0500000000	0.0001594638
0.0600000000	0.0001594591
0.0700000000	0.0001594545
0.0800000000	0.0001594499
0.0900000000	0.0001594453
0.1000000000	0.0001594407
0.1100000000	0.0001594361
0.1200000000	0.0001594315
0.1300000000	0.0001476901
0.1400000000	0.0001476856
0.1500000000	0.0001476810
0.1600000000	0.0001476765
0.1700000000	0.0001476720
0.1800000000	0.0001476674
0.1900000000	0.0001476630
0.2000000000	0.0001476585
0.2100000000	0.0001476540
0.2200000000	0.0001476496
0.2300000000	0.0001476452
0.2400000000	0.0001476407
0.2500000000	0.0001476363
0.2600000000	0.0001476319
0.2700000000	0.0001476275
0.2800000000	0.0001476231
0.2900000000	0.0001476187
0.3000000000	0.0001476144
0.3100000000	0.0001476101
0.3200000000	0.0001476057
0.3300000000	0.0001476014
0.3400000000	0.0001475970
0.3500000000	0.0001475928
0.3600000000	0.0001475886
0.3700000000	0.0001475842
0.3800000000	0.0001475799
0.3900000000	0.0001475757
0.4000000000	0.0001475715
0.4100000000	0.0001475672
0.4200000000	0.0001475631
0.4300000000	0.0001475589
0.4400000000	0.0001475547
0.4500000000	0.0001475505
0.4600000000	0.0001475464
0.4700000000	0.0001475422
0.4800000000	0.0001475381
0.4900000000	0.0001475339
0.5000000000	0.0001475299
0.5100000000	0.0001475258
0.5200000000	0.0001475217
0.5300000000	0.0001475177
0.5400000000	0.0001475135
0.5500000000	0.0001475096
0.5600000000	0.0001475055
0.5700000000	0.0001475015
0.5800000000	0.0001474975
0.5900000000	0.0001474934
0.6000000000	0.0001474894
0.6100000000	0.0001474855
0.6200000000	0.0001474815
0.6300000000	0.0001474776
0.6400000000	0.0001474736
0.6500000000	0.0001474698
0.6600000000	0.0001474657
0.6700000000	0.0001474619
0.6800000000	0.0001474580
0.6900000000	0.0001474541
0.7000000000	0.0001474502
0.7100000000	0.0001474464
0.7200000000	0.0001474425
0.7300000000	0.0001474386
0.7400000000	0.0001474348
0.7500000000	0.0001474310
0.7600000000	0.0001474271
0.7700000000	0.0001474233
0.7800000000	0.0001474196
0.7900000000	0.0001474158
0.8000000000	0.0001474121
0.8100000000	0.0001474083
0.8200000000	0.0001474044
0.8300000000	0.0001474007
0.8400000000	0.0001473971
0.8500000000	0.0001473933
0.8600000000	0.0001473896
0.8700000000	0.0001473859
0.8800000000	0.0001473822
0.8900000000	0.0001473785
0.9000000000	0.0001473748
0.9100000000	0.0001473711
0.9200000000	0.0001473674
0.9300000000	0.0001473638
0.9400000000	0.0001473602
0.9500000000	0.0001473566
0.9600000000	0.0001473530
0.9700000000	0.0001473493
0.9800000000	0.0001473457
0.9900000000	0.0001473422
1.0000000000	0.0001473385
1.0100000000	0.0001473349
1.0200000000	0.0001473314
1.0300000000	0.0001473278
1.0400000000	0.0001473242
1.0500000000	0.0001473206
1.0600000000	0.0001355802
1.0700000000	0.0001473135
1.0800000000	0.0001473099
1.0900000000	0.0001355695
1.1000000000	0.0001355661
1.1100000000	0.0001472994
1.1200000000	0.0001355590
1.1300000000	0.0001472923
1.1400000000	0.0001472888
1.1500000000	0.0001472853
1.1600000000	0.0001355450
1.1700000000	0.0001355414
1.1800000000	0.0001355379
1.1900000000	0.0001355345
1.2000000000	0.0001355309
1.2100000000	0.0001355275
1.2200000000	0.0001472608
1.2300000000	0.0001355206
1.2400000000	0.0001355170
1.2500000000	0.0001355135
1.2600000000	0.0001355100
1.2700000000	0.0001472434
1.2800000000	0.0001237664
1.2900000000	0.0001354997
1.3000000000	0.0001354963
1.3100000000	0.0001354928
1.3200000000	0.0001354892
1.3300000000	0.0001354858
1.3400000000	0.0001354823
1.3500000000	0.0001472157
1.3600000000	0.0001354754
1.3700000000	0.0001354719
1.3800000000	0.0001354685
1.3900000000	0.0001472018
1.4000000000	0.0001354615
1.4100000000	0.0001354580
1.4200000000	0.0001354546
1.4300000000	0.0001354511
1.4400000000	0.0001237108
1.4500000000	0.0001237073
1.4600000000	0.0001237038
1.4700000000	0.0001354370
1.4800000000	0.0001236968
1.4900000000	0.0001471669
1.5000000000	0.0001236898
1.5100000000	0.0001354231
1.5200000000	0.0001471563
1.5300000000	0.0001236793
1.5400000000	0.0001236757
1.5500000000	0.0001354090
1.5600000000	0.0001236686
1.5700000000	0.0001354019
1.5800000000	0.0001236615
1.5900000000	0.0001236579
1.6000000000	0.0001353912
1.6100000000	0.0001236507
1.6200000000	0.0001236472
1.6300000000	0.0001353804
1.6400000000	0.0001236399
1.6500000000	0.0001236363
1.6600000000	0.0001353695
1.6700000000	0.0001236291
1.6800000000	0.0001236254
1.6900000000	0.0001236218
1.7000000000	0.0001236181
1.7100000000	0.0001236144
1.7200000000	0.0001236107
1.7300000000	0.0001353438
1.7400000000	0.0001236033
1.7500000000	0.0001235995
1.7600000000	0.0001235957
1.7700000000	0.0001235920
1.7800000000	0.0001235882
1.7900000000	0.0001235844
1.8000000000	0.0001353173
1.8100000000	0.0001118399
1.8200000000	0.0001118360
1.8300000000	0.0001235689
1.8400000000	0.0001235651
1.8500000000	0.0001235612
1.8600000000	0.0001118204
1.8700000000	0.0001352901
1.8800000000	0.0001235492
1.8900000000	0.0001235453
1.9000000000	0.0001235413
1.9100000000	0.0001235372
1.9200000000	0.0001117963
1.9300000000	0.0001235291
1.9400000000	0.0001117882
1.9500000000	0.0001235209
1.9600000000	0.0001235166
1.9700000000	0.0001235125
1.9800000000	0.0001235083
1.9900000000	0.0001235040
2.0000000000	0.0001117630
2.0100000000	0.0001117587
2.0200000000	0.0001234912
2.0300000000	0.0001234869
2.0400000000	0.0001117457
2.0500000000	0.0001234781
2.0600000000	0.0001117368
2.0700000000	0.0001117324
2.0800000000	0.0001117280
2.0900000000	0.0001234601
2.1000000000	0.0001234556
2.1100000000	0.0001351878
2.1200000000	0.0001117097
2.1300000000	0.0001117050
2.1400000000	0.0001117003
2.1500000000	0.0001116956
2.1600000000	0.0001116908
2.1700000000	0.0001116860
2.1800000000	0.0001116812
2.1900000000	0.0001116763
2.2000000000	0.0001116715
2.2100000000	0.0001116665
2.2200000000	0.0000999248
2.2300000000	0.0001116565
2.2400000000	0.0001233883
2.2500000000	0.0001233832
2.2600000000	0.0001116412
2.2700000000	0.0000998992
2.2800000000	0.0001116308
2.2900000000	0.0000998887
2.3000000000	0.0000998834
2.3100000000	0.0000998780
2.3200000000	0.0001116095
2.3300000000	0.0001350776
2.3400000000	0.0001115985
2.3500000000	0.0001115930
2.3600000000	0.0001115873
2.3700000000	0.0001115816
2.3800000000	0.0000998393
2.3900000000	0.0001115703
2.4000000000	0.0000998276
2.4100000000	0.0001115587
2.4200000000	0.0001115528
2.4300000000	0.0000998100
2.4400000000	0.0001115408
2.4500000000	0.0000997980
2.4600000000	0.0000997918
2.4700000000	0.0000997857
2.4800000000	0.0000997794
2.4900000000	0.0000880364
2.5000000000	0.0001115037
2.5100000000	0.0000997604
2.5200000000	0.0001232276
2.5300000000	0.0001114844
2.5400000000	0.0000997409
2.5500000000	0.0000997343
2.5600000000	0.0000997277
2.5700000000	0.0000997209
2.5800000000	0.0001114508
2.5900000000	0.0000997071
2.6000000000	0.0001114370
2.6100000000	0.0000996932
2.6200000000	0.0001231597
2.6300000000	0.0001114158
2.6400000000	0.0001231454
2.6500000000	0.0000996645
2.6600000000	0.0000879203
2.6700000000	0.0000996497
2.6800000000	0.0000996422
2.6900000000	0.0001113714
2.7000000000	0.0000996271
2.7100000000	0.0000996194
2.7200000000	0.0000996116
2.7300000000	0.0001230773
2.7400000000	0.0000995958
2.7500000000	0.0000995878
2.7600000000	0.0001113165
2.7700000000	0.0000995716
2.7800000000	0.0000995633
2.7900000000	0.0000878182
2.8000000000	0.0000760730
2.8100000000	0.0001230117
2.8200000000	0.0001112664
2.8300000000	0.0001229945
2.8400000000	0.0000995123
2.8500000000	0.0000995035
2.8600000000	0.0001229682
2.8700000000	0.0000994856
2.8800000000	0.0001112134
2.8900000000	0.0000759938
2.9000000000	0.0001111950
2.9100000000	0.0000994489
2.9200000000	0.0001111763
2.9300000000	0.0000994300
2.9400000000	0.0001111572
2.9500000000	0.0000876740
2.9600000000	0.0001111379
2.9700000000	0.0000993911
2.9800000000	0.0001345916
2.9900000000	0.0000993713
3.0000000000	0.0001110978
3.0100000000	0.0000993508
3.0200000000	0.0000758669
3.0300000000	0.0000758566
3.0400000000	0.0000993196
3.0500000000	0.0000993090
3.0600000000	0.0000992983
3.0700000000	0.0000992875
3.0800000000	0.0000640662
3.0900000000	0.0001110024
3.1000000000	0.0000992545
3.1100000000	0.0000875065
3.1200000000	0.0000992319
3.1300000000	0.0000640102
3.1400000000	0.0000992090
3.1500000000	0.0001109342
3.1600000000	0.0001109225
3.1700000000	0.0000991738
3.1800000000	0.0000756883
3.1900000000	0.0000522026
3.2000000000	0.0001343480
3.2100000000	0.0000991254
3.2200000000	0.0000991130
3.2300000000	0.0001108373
3.2400000000	0.0000756143
3.2500000000	0.0000990752
3.2600000000	0.0000990624
3.2700000000	0.0000755759
3.2800000000	0.0000755627
3.2900000000	0.0000755496
3.3000000000	0.0001107467
3.3100000000	0.0000755230
3.3200000000	0.0000989831
3.3300000000	0.0001107061
3.3400000000	0.0001106924
3.3500000000	0.0000754682
3.3600000000	0.0000754543
3.3700000000	0.0000989137
3.3800000000	0.0000871627
3.3900000000	0.0000988851
